"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ST6GALNAC11",8.96141599562566e-156,1.36521941330586,0.77,0.385,2.35685240684955e-151,"13","ST6GALNAC1"
"MUC21",1.77119228508492e-222,1.35213345063268,0.721,0.238,4.65823570977333e-218,"13","MUC2"
"REP151",4.89515193336733e-262,1.32201673780425,0.645,0.149,1.28742495847561e-257,"13","REP15"
"TPSG11",8.91454993178395e-255,1.32185876356496,0.585,0.126,2.34452663205918e-250,"13","TPSG1"
"ANXA131",4.59582691578686e-262,1.31128196867328,0.607,0.139,1.20870247885194e-257,"13","ANXA13"
"REG1A1",0,4.54342569488967,0.964,0.072,0,"14","REG1A"
"OLFM42",2.73146021943798e-153,1.64887610752764,0.673,0.245,7.18374037712188e-149,"14","OLFM4"
"UGT2B173",2.15086811858774e-177,1.42050631133002,0.882,0.413,5.65678315188575e-173,"14","UGT2B17"
"RPL173",3.2429331187627e-119,1.14917270769549,0.93,0.694,8.52891410234589e-115,"14","RPL17"
"IGFBP21",1.03501258539022e-98,1.12507653008054,0.771,0.466,2.72208309957627e-94,"14","IGFBP2"
"PLA2G2A1",5.39472203767648e-81,1.03735576798573,0.665,0.36,1.41881189590891e-76,"14","PLA2G2A"
"RPSA3",5.42603804802458e-131,0.968289635397124,0.967,0.795,1.42704800663046e-126,"14","RPSA"
"RPSAP583",1.65346527176635e-58,0.911153487107388,0.69,0.476,4.34861366474549e-54,"14","RPSAP58"
"HNRNPA13",3.24027583943843e-101,0.900926747577827,0.969,0.757,8.52192545772307e-97,"14","HNRNPA1"
"IFITM1",4.27588065034995e-66,0.863669724929221,0.456,0.205,1.12455661104204e-61,"14","IFITM1"
"TUBA1B2",4.46160745211011e-20,0.862377138493246,0.781,0.733,1.17340275990496e-15,"14","TUBA1B"
"EIF5A2",1.52756623207405e-52,0.849382662454665,0.743,0.549,4.01749919035475e-48,"14","EIF5A"
