"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TWISTNB",3.29990978158142e-48,0.947299581684703,0.31,0.226,8.67876272555914e-44,"Pro-inflammatory macro/mono","TWISTNB"
"ISG15",1.20207685750307e-40,1.30711323323854,0.54,0.498,3.16146213523309e-36,"Pro-inflammatory macro/mono","ISG15"
"HSPA1B",3.45654902166064e-05,1.06121220046093,0.346,0.433,0.909072392696747,"Pro-inflammatory macro/mono","HSPA1B"
"HSP90AA1",9.97637531447862e-05,1.01295104567261,0.848,0.882,1,"Pro-inflammatory macro/mono","HSP90AA1"
"TPSAB1",0,8.28408988394868,0.991,0.014,0,"Mast cells","TPSAB1"
"TPSB2",0,8.06916780361291,0.7,0.026,0,"Mast cells","TPSB2"
"CPA3",0,4.87675708069998,0.837,0.003,0,"Mast cells","CPA3"
"CTSG",0,4.55145203845459,0.535,0.004,0,"Mast cells","CTSG"
"CD69",0,4.13370540816038,0.797,0.161,0,"Mast cells","CD69"
"HPGDS",0,3.77940469321473,0.834,0.057,0,"Mast cells","HPGDS"
"HPGD",0,3.72666555269834,0.646,0.018,0,"Mast cells","HPGD"
"MS4A2",0,3.68604140963999,0.648,0.001,0,"Mast cells","MS4A2"
"CLU",0,3.62822587657199,0.78,0.042,0,"Mast cells","CLU"
"VWA5A",0,3.3059132475456,0.74,0.036,0,"Mast cells","VWA5A"
"GATA2",0,3.22024599005957,0.699,0.002,0,"Mast cells","GATA2"
"LTC4S",0,2.96985289291391,0.736,0.1,0,"Mast cells","LTC4S"
"KIT",0,2.77899675842016,0.584,0.003,0,"Mast cells","KIT"
"SLC18A2",0,2.65401248621956,0.6,0.001,0,"Mast cells","SLC18A2"
